geography,device_type_code,id,device_type_description,array_name,upload_id,cpu_util,latency_capacity,data_mover_capacity,tier,price_per_gb,ttl_iops,ttl_latency,ttl_used,ttl_usable,pct_used,ttl_allocated,client_id,period_id
,DATA_DOMAIN,147039,EMC Data Domain Device,DD-NVT10164100062,225530,100.0,20.0,-1.0,1,$1.75 ,0.0,0.0,6036.09,8820.95,68.43,6036.09,137,1840
,VMAX_DEVICE,147046,EMC VMax Device,VMAX-197801529,225536,100.0,10.0,-1.0,1,$3.00 ,35689.17,0.0,153.49,192.38,79.78,157.27,137,1840
,DATA_DOMAIN,147038,EMC Data Domain Device,DD-NVT10170700007,225531,100.0,20.0,-1.0,1,$1.75 ,0.0,0.0,6032.88,9126.7,66.1,6032.88,137,1840
,VMAX_DEVICE,147047,EMC VMax Device,VMAX-197801527,225537,100.0,10.0,-1.0,1,$3.00 ,1742.16,0.0,79.89,194.77,41.02,81.28,137,1840
,V7000_DEVICE,147465,IBM V7000 Device,STGCLD02,226030,100.0,10.0,-1.0,1,$1.75 ,7750.98,0.12,61.97,197.37,31.4,534.01,137,1842
,V7000_DEVICE,147464,IBM V7000 Device,STGCLD03,226031,100.0,10.0,-1.0,1,$1.75 ,14885.92,1.46,154.16,202.06,76.29,434.77,137,1842
,DATA_DOMAIN,147462,EMC Data Domain Device,DD-NVT10164100062,226032,100.0,20.0,-1.0,1,$1.75 ,0.0,0.0,6038.05,9804.83,61.58,6038.05,137,1842
,VMAX_DEVICE,147470,EMC VMax Device,VMAX-197801529,226038,100.0,10.0,-1.0,1,$3.00 ,29784.12,0.0,152.66,192.68,79.23,156.13,137,1842
,DATA_DOMAIN,147463,EMC Data Domain Device,DD-NVT10170700007,226033,100.0,20.0,-1.0,1,$1.75 ,0.0,0.0,6034.68,9940.97,60.71,6034.68,137,1842
,VMAX_DEVICE,147471,EMC VMax Device,VMAX-197801527,226039,100.0,10.0,-1.0,1,$3.00 ,1520.6,0.0,80.17,194.74,41.17,81.58,137,1842
,V7000_DEVICE,148141,IBM V7000 Device,STGCLD02,226837,100.0,10.0,-1.0,1,$1.75 ,2724.63,0.1,61.93,197.37,31.38,534.01,137,1845
,V7000_DEVICE,148146,IBM V7000 Device,STGCLD03,226838,100.0,10.0,-1.0,1,$1.75 ,5506.52,1.17,153.53,202.06,75.98,434.77,137,1845
,DATA_DOMAIN,148140,EMC Data Domain Device,DD-NVT10164100062,226839,100.0,20.0,-1.0,1,$1.75 ,0.0,0.0,6027.28,9465.56,63.68,6027.28,137,1845
,VMAX_DEVICE,148156,EMC VMax Device,VMAX-197801527,226853,100.0,10.0,-1.0,1,$3.00 ,1317.64,0.0,80.01,194.77,41.08,81.4,137,1845
,DATA_DOMAIN,148142,EMC Data Domain Device,DD-NVT10170700007,226840,100.0,20.0,-1.0,1,$1.75 ,0.0,0.0,6024.02,9669.55,62.3,6024.02,137,1845
,VMAX_DEVICE,148155,EMC VMax Device,VMAX-197801529,226852,100.0,10.0,-1.0,1,$3.00 ,35690.89,0.0,152.29,192.89,78.95,155.56,137,1845
